text,label,source
"new phone number i just wanted to pass forward my personal email account and new phone number . if i haven ' t mentioned it to you already , i will be moving to san francisco in about two weeks . i hope you ' ll keep in touch . achokshi 99 @ yahoo . com 415 - 441 - 4156 take care , ami",safe,combined_kaggle
"cornhusker deal tickets daren - - i know you ' re busy with bid week , so here are a couple questions & comments for you : september i need to know if a ticket has been set up for september for the market side of the williams & apache gas . we still only the supply is in mops . if it just needs points added to it , just let me know the deal ticket # . august 31 st this was the day we scheduled the payback to our two transport contracts on lonestar 1023 & 1460 . currently , they do not have the supply points needed for the williams & apache gas in order for the gas to be pathed to imbalance . . . so i will get them added so this gas can be pathed . july 31 - aug 7 these days were pathed as buy / sells from tenaska iv to tenaska marketing ventures . i worked with volume management to get these out in time for payment ( july & aug business ) , and had them do a manual entry for aug 31 st . please let me know what you think when you get a chance . thanks , mark x 33396",safe,combined_kaggle
"cleburne plant maintenance update fyi - - - - i checked with ken reisz with tenaska iv this afternoon re : maintenance being completed , and at this point they are still on track to come back up on the 9 th sometime . . . . . . however , he did say that they have not gotten a look at everything just yet , but expect to have a better idea as to their downtime in the morning . he said he would call mary with the latest news . mary , please check with him on thursday to see where they are at , at if we need to nom gas to lonestar or not . thanks , mark",safe,combined_kaggle
"february wellhead production estimate bob , please see the attached file estimating wellhead production for the month of february . please be advised that this is a preliminary estimate as to this date , we have received one nom for february . i will update you with any revisions as they occur . i ' ll be out of the office on tomorrow ; however , i will return to the office on thursday . thanks , vlt x 3 - 6353",safe,combined_kaggle
"nova psp ! disponivel ja so na springshop inform?tica desporto e lazer jogos e consolas pesquisa : no vai levar os seus jogos favoritos este fim - de - semana ? porque ainda nao tem a nova psp . . . de acordo com a legisla??o internacional que regulamenta o correio electr?nico , sec??o 301 , par?grafo ( a ) ( 2 ) ( c ) decreto s 1618 , t?tulo terceiro aprovado pelo "" 105 congresso base das normativas internacionais sobre spam "" diz o seguinte : "" o email n?o poder? ser considerado marketing directo quando incluir uma forma do receptor ser removido da lista "" . se por algum acaso o seu nome est? inclu?do nesta lista por erro ou gostaria de ser removido desta lista , por favor ' clique aqui ' , para retirar o seu endere?o da nossa base de dados .",spam,combined_kaggle
"reliant energy - entex transport imbalance - - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 01 / 19 / 2000 04 : 14 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - michael w morris @ ect 01 / 19 / 2000 03 : 01 pm to : howard b camp / hou / ect @ ect cc : ami chokshi / corp / enron @ enron , janet h wallis / hou / ect @ ect , james i ducote / hou / ect @ ect , brenda f herod / hou / ect @ ect , eric bass / hou / ect @ ect , pat clynes / corp / enron @ enron , george grant / hou / ect @ ect , lauri a allen / hou / ect @ ect , rita wynne / hou / ect @ ect subject : reliant energy - entex transport imbalance howard , this memo is regarding the 91 , 297 mmbtu imbalance that was created in april of 1999 on transport contract # 012 - 41991 - 02 - 004 . the transport delivery off hplc was shorted to keep entex whole on a minimum purchase from ena . originally this transport imbalance was to be cleared the next month in may of 1999 . some of the imbalance was cleared in may of 1999 , but 91 , 297 mmbtu still remains as a imbalance on this contract . we need to monitor the ifhsc index for the upcoming months so that when one is compatible with the ifhsc index of april of 1999 we can clear this imbalance . we will need to allocated 91 , 297 mmbtu extra to the transport . this will reduce the purchase from ena by 91 , 297 mmbtu for that month . i need you to watch over whoever is doing the reliant energy - entex allocation to make sure this happens . thanks , michael",safe,combined_kaggle
"hpl nom for october 12 , 2000 ( see attached file : hplnl 012 . xls ) - hplnl 012 . xls",safe,combined_kaggle
"enron / hpl actuals for sept . 13 , 2000 teco tap 10 . 938 / enron",safe,combined_kaggle
need vicodin ? here it is ! need vicodin ? here it is ! we are the only source for vicodin online ! - very easy ordering - no prior prescription needed - quick delivery - inexpensive,spam,combined_kaggle
"enron / hpl actuals for january 30 , 2001 teco tap 18 . 750 / enron",safe,combined_kaggle
finally have a big dick really lay the pipe to the next girl you screw . . . http : / / beebe . aenetsell . com / um 6 take off - http : / / besetting . aenetsell . com / a . html siltation argue wither,spam,combined_kaggle
"= ? iso - 8859 - 7 ? q ? = 5 b = 3 f = 5 d _ fwd : _ v | @ gra = 2 c _ val = ef = 28 u = 29 m = 2 c _ x = 28 a = 29 n ? = improving the quality of people ' s lives is what prescription medications are designed to do and we believe that you deserve access to these medications . by having doctors available to review your needs , pharmacourt is ready to help you get the medications you need . you can now order vgr , vlm , xnx securely and discreetly . make it easy for you to order meds . we ship worldwide ! . . . no forms to fill out . . . we respect your privacy ! everyone is approved . . . us fda approved qfzaudi a utfgva pjxefobpklirumlrm xm qiaus gh ai",spam,combined_kaggle
"mtbe upsets mtbe plant is up and running . production for tuesday , may 23 , was in excess of 12 mb .",safe,combined_kaggle
"chevron phillips chemical co . , lp ( hplc 04 / 01 sales / buyback ) darren - please advise on the 04 / 01 price for sales deal # sa 413462 on this buyback ( swing deal ) . the contract shows the price for 04 / 01 should be the same price as shown for 03 / 01 & 05 / 01 ( i . e . 04 / 01 price for deal # sa 413462 should be : 10 , 000 @ hsc _ flw + 1 high gdp d . a . & 11 , 000 @ hsc _ flw + 2 high gdp da ) . thanks ! tess ray tess . ray @ enron . com contract accountant , gas settlements ( sales ) houston pipe line co . 1201 louisiana , la 1524 b houston , tx . 77002 tel : 713 - 571 - 3274 fax : 713 - 646 - 8875",safe,combined_kaggle
"i tried , it worked infinitesimal ingest your dog derm i begin by taking . i shall find scholars later to demonstrate my perfect right . - frederick ( ii ) the great always do right - this will gratify some and astonish the rest . - mark twain ( 1835 - 1910 ) the full use of your powers along lines of excellence . - definition ofhappiness by john f . kennedy ( 1917 - 1963 )",spam,combined_kaggle
"shopping for [ mortgages ] made easy good day , your application has been pre - approved on thurdsay , august 12 th 2004 . your mtg process is pre - approved for rates starting at 3 . 25 % fixed . please use our secure site to fill - out your application . http : / / goeasyloan . com / ? partid = pmm 2000 thanks much . we look foward to hearing from you . have a great day , josef goff contact - preference : http : / / goeasyloan . com / st . html",spam,combined_kaggle
pc install p 600 daren i ' m working on the pc you requested . can you provide me with the following information so i can start imaging your pc : i will image it with windows 2000 unless you need nt 4 . 0 user id : password : lotus note password : or outlook : do you have a palm pilot or printer ? location ? do you have the monitor ? let me know . tommy c . garza enron networks it 713 - 853 - 6686,safe,combined_kaggle
software for home and office . let your child grow with the best software . . . http : / / tao . j 8 ngmiluytj 8 ykl . aboardca . com husbands are like fires - they go out when unattended . talk not of wasted affection ; affection never was wasted .,spam,combined_kaggle
home loans & refinancing at very low rates !,spam,combined_kaggle
"check the superb specials on top - selling r "" xdrugs . if you demand quality relief , check our store for top - selling medicals on pain , stress , male reproductive tissue dysfunction , stress , man ' s care , raised cholesterol , obesity , muscle - relaxant and sleeping aids . : - ) your services are really convenient . with quick shipment , i got my or - der without any delay . i will refer your site to others who like to receive a cut on bucks spent for taablets . - - sunny g . in wa it is a top choice for you . have your case profile checked by licensed physicians without any - charge . http : / / gwxl . fy . perfectfate . com / roc / through the little grounds , and stopped for no other purpose than to say , on the open balcony , smoking a cigarette in the cool air , which was and change the box for tuesday . it would be a pity to be divided ,",spam,combined_kaggle
"re : central power & light no record here and i was here at that time . he may have done it with janet . daren j farmer 03 / 21 / 2001 01 : 21 pm to : gary w lamphier / hou / ect @ ect cc : aimee lannou / hou / ect @ ect subject : central power & light gary , do you have any record of this ? d - - - - - - - - - - - - - - - - - - - - - - forwarded by daren j farmer / hou / ect on 03 / 21 / 2001 01 : 20 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - aimee lannou 03 / 20 / 2001 01 : 38 pm to : daren j farmer / hou / ect @ ect cc : juliann kemp / enron @ enronxgate , rebecca griffin / na / enron @ enron subject : central power & light daren - was there a deal for 5 . 000 at cp & l on feb . 21 ? cp & l shows 5 . 000 , but i have looked in mops and there is not a deal . can you verify whether or not there was a deal for that day ? thanks . aimee - - - - - - - - - - - - - - - - - - - - - - forwarded by aimee lannou / hou / ect on 03 / 20 / 2001 01 : 39 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - rebecca griffin @ enron 03 / 20 / 2001 01 : 18 pm to : aimee lannou / hou / ect @ ect cc : subject : central power & light aimee , i received a call from cp & l about the february 2001 production invoice . they are showing 5 , 000 mmbtu on february 21 for hpl . we are not showing anything for hpl on that day . could you verify if this is correct ? thanks for your help . rebecca",safe,combined_kaggle
